,id,pleiades,issued_by,mint_location,source,group,series,sub_series,metal,denomination,date_range,range_min,range_max,study_numbers,obv_die_numbers,number_of_obverse_dies,_649_625,_624_600,_599_575,_574_550,_549_525,_524_500,_499_475,_474_450,_449_425,_424_400,_399_375,_374_350,_349_325,_324_300,_299_275,_274_250,_249_225,_224_200,_199_175,_174_150,_149_125,_124_100,_99_75,_74_50,_49_25,_24_1,lat,long
1179,1188.0,501337,ainos,ainos,May 1950,3.00,LIV,,silver,tetradrachm,377/6-376/5,-377.0,-375.0,397.00,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1180,1189.0,501337,ainos,ainos,May 1950,3.00,LV,,silver,tetradrachm,376/5-374/3,-376.0,-373.0,398-400,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1181,1190.0,501337,ainos,ainos,May 1950,3.00,LVI,,silver,tetradrachm,374/3-372/1,-374.0,-371.0,401-410,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1182,1191.0,501337,ainos,ainos,May 1950,3.00,LVII,,silver,tetradrachm,372/1-370/69,-372.0,-369.0,411-413,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1183,1192.0,501337,ainos,ainos,May 1950,3.00,LVII,,silver,tetrobol,372/1-370/69,-372.0,-369.0,414.00,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1184,1193.0,501337,ainos,ainos,May 1950,3.00,LVIII,,silver,tetradrachm,370/69-368/7,-370.0,-367.0,415-416,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1185,1194.0,501337,ainos,ainos,May 1950,3.00,LIX,,silver,tetradrachm,368/7-367/6,-368.0,-366.0,417.00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1186,1195.0,501337,ainos,ainos,May 1950,3.00,LX,,silver,tetrobol,367/6-365/4,-367.0,-364.0,418-421,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1187,1196.0,501337,ainos,ainos,May 1950,3.00,LXI,,silver,tetradrachm,365.4-393.6,-365.0,-362.0,423.00,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1188,1197.0,501337,ainos,ainos,May 1950,3.00,XVII,,silver,tetrobol,361/60-361/60,-361.0,-360.0,424.00,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1189,1198.0,501337,ainos,ainos,May 1950,3.00,XVIII,,silver,tetradrachm,361/60-358/8,-361.0,-357.0,425.00,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1190,1199.0,501337,ainos,ainos,May 1950,3.00,XVIII,,silver,tetrobol,361/60-358/8,-361.0,-357.0,426.00,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1191,1200.0,501337,ainos,ainos,May 1950,3.00,LXVIV,,silver,tetradrachm,359/8-357/6,-359.0,-356.0,424-435,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1192,1201.0,501337,ainos,ainos,May 1950,4.00,LXV,,silver,drachm,357-342/1,-357.0,-341.0,436-440,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1193,1202.0,501337,ainos,ainos,May 1950,4.00,LXVI,,silver,drachm,357-342/1,-357.0,-341.0,441.00,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1194,1203.0,501337,ainos,ainos,May 1950,4.00,LXVII,,silver,drachm,357-342/1,-357.0,-341.0,442-447,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1195,1204.0,501337,ainos,ainos,May 1950,4.00,LXVIII,,silver,drachm,357-342/1,-357.0,-341.0,448-450,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1196,1205.0,501337,ainos,ainos,May 1950,4.00,LXIX,,silver,drachm,357-342/1,-357.0,-341.0,451.00,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1197,1206.0,501337,ainos,ainos,May 1950,4.00,LXX,,silver,drachm,357-342/1,-357.0,-341.0,452.00,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1198,1207.0,501337,ainos,ainos,May 1950,4.00,LXXI,,silver,drachm,357-342/1,-357.0,-341.0,453-454,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1199,1208.0,501337,ainos,ainos,May 1950,4.00,LXXII,,silver,drachm,357-342/1,-357.0,-341.0,455-456,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1200,1209.0,501337,ainos,ainos,May 1950,4.00,LXXIII,,silver,drachm,357-342/1,-357.0,-341.0,457.00,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1201,1210.0,501337,ainos,ainos,May 1950,4.00,LXXIV,,silver,drachm,357-342/1,-357.0,-341.0,458.00,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1202,1211.0,501337,ainos,ainos,May 1950,The Gold Coinage,,,gold,2.11g,273-270 or c240,-273.0,-270.0,na,na,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7248985,26.085729
1203,1212.0,462244,himera,himera,kraay 1983,Ia,...,,silver,drachm,550/40-515,-550.0,-515.0,1-27,1-16,16.0,0.0,0.0,0.0,0.44,11.11,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1204,1213.0,462244,himera,himera,kraay 1983,II,...,,silver,drachm,550/40-515,-550.0,-515.0,28-42,17-31,15.0,0.0,0.0,0.0,0.42,10.42,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1205,1214.0,462244,himera,himera,kraay 1983,III,...,,silver,drachm,550/40-515,-550.0,-515.0,43-63A,32-47,16.0,0.0,0.0,0.0,0.44,11.11,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1206,1215.0,462244,himera,himera,kraay 1983,IVa,...,,silver,drachm,550/40-515,-550.0,-515.0,64-76,48-57,10.0,0.0,0.0,0.0,0.28,6.94,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1207,1216.0,462244,himera,himera,kraay 1983,IVb,...,,silver,drachm,550/40-515,-550.0,-515.0,77-90,58-67,10.0,0.0,0.0,0.0,0.28,6.94,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1208,1217.0,462244,himera,himera,kraay 1983,IVc,...,,silver,drachm,550/40-515,-550.0,-515.0,91-108,68-76,9.0,0.0,0.0,0.0,0.25,6.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1209,1218.0,462244,himera,himera,kraay 1983,IVd,...,,silver,drachm,550/40-515,-550.0,-515.0,109-117,77-79,3.0,0.0,0.0,0.0,0.08,2.08,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1210,1219.0,462244,himera,himera,kraay 1983,Va,...,,silver,drachm,515-500,-515.0,-500.0,118-150,80-88,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1211,1220.0,462244,himera,himera,kraay 1983,Vb,...,,silver,drachm,515-500,-515.0,-500.0,151-157,89-93,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1212,1221.0,462244,himera,himera,kraay 1983,Vc,...,,silver,drachm,515-500,-515.0,-500.0,158-164,94-97,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1213,1222.0,462244,himera,himera,kraay 1983,VIa,...,,silver,drachm,515-500,-515.0,-500.0,165-176,98-104,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1214,1223.0,462244,himera,himera,kraay 1983,VIb,unsigned,,silver,drachm,515-500,-515.0,-500.0,177-196,105-114,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1215,1224.0,462244,himera,himera,kraay 1983,VIb,signed,,silver,drachm,515-500,-515.0,-500.0,197-221,115-120,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1216,1225.0,462244,himera,himera,kraay 1983,VII,...,,silver,drachm,500-483,-500.0,-483.0,222-250,121-135,15.0,0.0,0.0,0.0,0.0,0.0,0.83,14.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1217,1226.0,462244,himera,himera,kraay 1983,VIII,...,,silver,drachm,500-483,-500.0,-483.0,251-273,136-149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1218,1227.0,462244,himera,himera,kraay 1983,Fractions,A,II,silver,obol,550/40-515,-550.0,-515.0,274-276,1-3,3.0,0.0,0.0,0.0,0.08,2.08,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1219,1228.0,462244,himera,himera,kraay 1983,Fractions,A,IV,silver,obol,550/40-515,-550.0,-515.0,277-285,4-12,9.0,0.0,0.0,0.0,0.25,6.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1220,1229.0,462244,himera,himera,kraay 1983,Fractions,A,VI,silver,obol,515-500,-515.0,-500.0,286-291,13-17,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1221,1230.0,462244,himera,himera,kraay 1983,Fractions,B,V,silver,obol,515-500,-515.0,-500.0,291-307,18-33,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.969836616449996,13.822343795481169
1222,1231.0,520985,byzantium,byzantium,schönert-geiss 1970,A,I,1.00,silver,drachm,411-387/86,-411.0,-386.0,1-235,1-209,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.46,112.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1223,1232.0,520985,byzantium,byzantium,schönert-geiss 1970,A,I,2.00,silver,hemidrachm,411-387/86,-411.0,-386.0,236-590,1-309,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.62,166.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1224,1233.0,520985,byzantium,byzantium,schönert-geiss 1970,A,I,3.00,silver,1 1/2 obolen,411-387/86,-411.0,-386.0,591-642,1-47,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.69,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1225,1234.0,520985,byzantium,byzantium,schönert-geiss 1970,A,I,4.00,silver,hemiobol,411-387/86,-411.0,-386.0,643-649,1-6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1226,1235.0,520985,byzantium,byzantium,schönert-geiss 1970,A,II,1.00,silver,tetradrachm,387/86-340/39,-387.0,-339.0,650-711,1-52,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,26.53,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1227,1236.0,520985,byzantium,byzantium,schönert-geiss 1970,A,II,2.00,silver,drachm,387/86-340/39,-387.0,-339.0,712-749,1-33,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76,16.84,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1228,1237.0,520985,byzantium,byzantium,schönert-geiss 1970,A,II,2.00,silver,hemidrachm,387/86-340/39,-387.0,-339.0,750-855,1-93,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.67,47.45,20.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1229,1238.0,520985,byzantium,byzantium,schönert-geiss 1970,A,III,1.00,silver,byzantion,394-387/86,-394.0,-386.0,856.00,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1230,1239.0,520985,byzantium,byzantium,schönert-geiss 1970,A,III,2.00,silver,kyzikos,394-387/86,-394.0,-386.0,857.00,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1231,1240.0,520985,byzantium,byzantium,schönert-geiss 1970,A,III,3.00,silver,ephesos,394-387/86,-394.0,-386.0,858-862,1-3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1232,1241.0,520985,byzantium,byzantium,schönert-geiss 1970,A,III,4.00,silver,samos,394-387/86,-394.0,-386.0,863-864,1-2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1233,1242.0,520985,byzantium,byzantium,schönert-geiss 1970,A,III,5.00,silver,iasos,394-387/86,-394.0,-386.0,865.00,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1234,1243.0,520985,byzantium,byzantium,schönert-geiss 1970,A,III,6.00,silver,knidos,394-387/86,-394.0,-386.0,866-868,1-2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1235,1244.0,520985,byzantium,byzantium,schönert-geiss 1970,A,III,7.00,silver,rhodos,394-387/86,-394.0,-386.0,869-870,1-2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1236,1245.0,520985,byzantium,byzantium,schönert-geiss 1970,B,...,1.00,copper,rind/dreizack,394-387/86,-394.0,-386.0,871-913,1-41,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1237,1246.0,520985,byzantium,byzantium,schönert-geiss 1970,B,...,2a,copper,rinderkopf,394-387/86,-394.0,-386.0,914-916,1-3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1238,1247.0,520985,byzantium,byzantium,schönert-geiss 1970,B,...,2b,copper,rinderkopf,394-387/86,-394.0,-386.0,917-922,1-6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1239,1248.0,520985,byzantium,byzantium,schönert-geiss 1970,B,...,3a,copper,rinderkopf/delphin-serie,394-387/86,-394.0,-386.0,923-935,1-13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1240,1249.0,520985,byzantium,byzantium,schönert-geiss 1970,B,...,3b,copper,rinderkopf/delphin-serie,394-387/86,-394.0,-386.0,936-945,1-9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1241,1250.0,520985,byzantium,byzantium,schönert-geiss 1970,B,...,4a,copper,athena/delphin-serie,394-387/86,-394.0,-386.0,946-949,1-3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1242,1251.0,520985,byzantium,byzantium,schönert-geiss 1970,B,...,4b,copper,athena/delphin-serie,394-387/86,-394.0,-386.0,950.00,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1243,1252.0,520985,byzantium,byzantium,schönert-geiss 1970,B,...,5.00,copper,apollon/rind-serie,394-387/86,-394.0,-386.0,951-953,1-3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1244,1253.0,520985,byzantium,byzantium,schönert-geiss 1970,B,...,6.00,copper,demeter/rind-serie,394-387/86,-394.0,-386.0,954-978,1-18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1245,1254.0,520985,byzantium,byzantium,schönert-geiss 1970,A,...,1.00,silver,tetradrachm,m 3rd - 220/19,-266.0,-219.0,979-1025,1-28,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,14.58,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1246,1255.0,520985,byzantium,byzantium,schönert-geiss 1970,A,...,2.00,silver,obol,m 3rd - 220/19,-266.0,-219.0,1026-1042,1-11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.73,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1247,1256.0,520985,byzantium,byzantium,schönert-geiss 1970,B,...,...,silver,octobol,m 3rd - 220/19,-266.0,-219.0,1043.00,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.52,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1248,1257.0,520985,byzantium,byzantium,schönert-geiss 1970,C,...,1.00,copper,poseidon/dreizack-serie,m 3rd - 220/19,-266.0,-219.0,1044-1102,1-24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,12.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1249,1258.0,520985,byzantium,byzantium,schönert-geiss 1970,C,...,2.00,copper,dionysos/poseidon-serie,m 3rd - 220/19,-266.0,-219.0,1103-1130,1-20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,10.42,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
1250,1259.0,520985,byzantium,byzantium,schönert-geiss 1970,C,...,3.00,copper,demeter/fullhorn-serie,m 3rd - 220/19,-266.0,-219.0,1131-1214,1-74,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.21,38.54,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005902,28.973881499999997
